sensor_name,source_address,timestamp,mean_rssi,count
A01,c419f59d5917e15bd08b3ac2bd37467e8ecc076d44fc138856f3c9178718e118,2024-04-09T19:17:31Z,-73,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:32Z,-76.3333333333333,9
A01,679b286a55f596d8f0d7a15049be48ee27542f35406017cc2d53cc1dcc7712a2,2024-04-09T19:17:32Z,-73,2
A01,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,2024-04-09T19:17:33Z,-79,1
A01,92abca6b1e176435ebc549201556d41d7081f73d430a241efb5f76dd07195bab,2024-04-09T19:17:34Z,-71.6666666666667,3
A01,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,2024-04-09T19:17:34Z,-77,2
A01,df0635449d6405d2511ee9fca6e1187245965c98b6fcfd5713c2bfa5c6fbfcbb,2024-04-09T19:17:34Z,-77,1
A01,bf4bf2c767030c6d9f88b962d4446183e772bb5c53f6d48d127f426d0fa50d79,2024-04-09T19:17:35Z,-79,2
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:17:36Z,-70,2
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:36Z,-77.2222222222222,9
A01,eda9a1bd00f0491a6252ebaeacba48f98762035a03a8ded5169fa6b70676e246,2024-04-09T19:17:36Z,-78,2
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:37Z,-76.7142857142857,7
A01,6193149ede91aeb133f89c7ff5b0422848d0362543ade0cbd91959f03efa1268,2024-04-09T19:17:37Z,-71,2
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:38Z,-77.2857142857143,7
A01,19d0abc9d7b2ec50fd0ec5701280efadf89ed67e4a4aeb704d93d5508020cab2,2024-04-09T19:17:38Z,-77,1
A01,013542593ed9866537811facac418d974d383dcb191e2edd6049e7cf7d64c602,2024-04-09T19:17:38Z,-70.3333333333333,3
A01,1e949d72b702ee38c56ed5d508adc383db2a2c647c5bdc37e188bc00c805f8c9,2024-04-09T19:17:39Z,-69,1
A01,ec1a957e646c6bec8a4b252ec986c7e5d299c5d783706560eaeee2971b8b63bc,2024-04-09T19:17:39Z,-79,1
A01,71d06516b25bd4ca1db9f7acd89bc3fe4e8bd5b166c048be2c64d157d9e7efa9,2024-04-09T19:17:41Z,-57,3
A01,839fd9acc88398dd984013bc7b3d1f37f392501ce2026079bd252f4215fa5f90,2024-04-09T19:17:41Z,-79,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:42Z,-78.1428571428571,7
A01,ccd224b980118642bfc5deb8dfbea39d0d2f12b8e139a48de829ea34e6adf3f5,2024-04-09T19:17:42Z,-71,2
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:43Z,-78.3333333333333,6
A01,b98d0d9ac1d3222aebeb8849db25e4aaaf0d04436c474e169827b7a3a4ceb39f,2024-04-09T19:17:43Z,-77,1
A01,1c457e675adc5361ee0ca521067912644a9563b39a43875684cbc3411a8b00c4,2024-04-09T19:17:43Z,-77,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:44Z,-77.8,10
A01,aa8804663cbf4772f6b1707a29e21f30063d2cdcdcb8c9bb0465afa409ae3c1f,2024-04-09T19:17:47Z,-73,1
A01,eeb5f2c4b9176a5df82fda358ea9ae8fc1a79bdef067ea6957c28017ba158e26,2024-04-09T19:17:47Z,-72.3333333333333,3
A01,839fd9acc88398dd984013bc7b3d1f37f392501ce2026079bd252f4215fa5f90,2024-04-09T19:17:48Z,-79,1
A01,eda9a1bd00f0491a6252ebaeacba48f98762035a03a8ded5169fa6b70676e246,2024-04-09T19:17:48Z,-77,2
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:48Z,-78.3333333333333,3
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:49Z,-77,6
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:50Z,-77,6
A01,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,2024-04-09T19:17:50Z,-79,1
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:17:50Z,-73,1
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:17:51Z,-75,1
A01,ec1a957e646c6bec8a4b252ec986c7e5d299c5d783706560eaeee2971b8b63bc,2024-04-09T19:17:51Z,-79,2
A01,9868049ca8d0ee1b50d336d15ae3cffc77a2d297085ef4f7c7e3693b4da3cead,2024-04-09T19:17:52Z,-68,2
A01,730de26539972d75bd981a0890aa6018370665bf25b3c92224481ecc78834549,2024-04-09T19:17:53Z,-78,2
A01,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,2024-04-09T19:17:53Z,-79,1
A01,05d29a432f4ff4c5f2e49e185334619d4365ef65370fcf9891bc7b1f8c0a68b6,2024-04-09T19:17:54Z,-79,2
A01,a0bc78981d5423d3c2098f4b74c34e34bf80e97d2cb1ad216e84d6e80fb68ddc,2024-04-09T19:17:54Z,-79,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:55Z,-77,10
A01,b195ed757b9f8bd1dd63f304c3db58cbf61343f5219bb0ee622fa546087beb6f,2024-04-09T19:17:55Z,-67,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:17:55Z,-75,2
A01,af3839161069c46a7fd343a2e2b337d84976b2161f2c5538b1b473aed65dc6df,2024-04-09T19:17:55Z,-69,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:17:56Z,-77.2222222222222,9
A01,af3839161069c46a7fd343a2e2b337d84976b2161f2c5538b1b473aed65dc6df,2024-04-09T19:17:56Z,-75,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:17:56Z,-77,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:17:57Z,-74.6666666666667,6
A01,9f38039debeedbf09ff0bb0ee991d7a137339c17f20af31bf23a9072882ca8f9,2024-04-09T19:17:57Z,-72,2
A01,977a4722100f70a940bf713135125f15d58d93928c5cc2eba2497a365751a342,2024-04-09T19:17:58Z,-79,1
A01,697e638df60ef47285d7ef00185d2fd2ebd36c70868d2ae7f0b100f2fe86c04e,2024-04-09T19:17:58Z,-79,1
A01,5e34da5e8b89104ae07da09bd2524b3a0c0b9f2f9eb40d30e7005a28fb65d633,2024-04-09T19:17:58Z,-77,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:17:59Z,-75,4
A01,4c7fdf3bde28620de109b34b27d215a959a20c76a2733927b49abff10defcadc,2024-04-09T19:17:59Z,-71,2
A01,01f37d672ab24e5b1efc9eb702b837b79ed01b5e16a8b956a258f48371d51cf6,2024-04-09T19:18:00Z,-74,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:00Z,-75.5,4
A01,eda9a1bd00f0491a6252ebaeacba48f98762035a03a8ded5169fa6b70676e246,2024-04-09T19:18:00Z,-75,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:00Z,-79,1
A01,4c7fdf3bde28620de109b34b27d215a959a20c76a2733927b49abff10defcadc,2024-04-09T19:18:00Z,-70.2,10
A01,5e34da5e8b89104ae07da09bd2524b3a0c0b9f2f9eb40d30e7005a28fb65d633,2024-04-09T19:18:00Z,-61,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:01Z,-75,5
A01,4c7fdf3bde28620de109b34b27d215a959a20c76a2733927b49abff10defcadc,2024-04-09T19:18:01Z,-65.75,8
A01,4f4e591b24ee949a2e570ed9cdb639d86af9a2309ff799823ab55da7fca70165,2024-04-09T19:18:01Z,-75,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:02Z,-74.6666666666667,6
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:03Z,-77.4,5
A01,4c7fdf3bde28620de109b34b27d215a959a20c76a2733927b49abff10defcadc,2024-04-09T19:18:04Z,-73,13
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:04Z,-71,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:05Z,-76,2
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:05Z,-63,1
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:06Z,-58,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:06Z,-77,3
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:07Z,-65.6666666666667,3
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:07Z,-77,1
A01,4faf46ef408902770c1b58bc7c0edc8d20d920e97738fbbaca004ca082322d23,2024-04-09T19:18:08Z,-79,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:08Z,-77,5
A01,2f6b15841505a07537c49abc0fa6bbbaf1e79700236297d0ca4b1e01f9449083,2024-04-09T19:18:08Z,-76,2
A01,697e638df60ef47285d7ef00185d2fd2ebd36c70868d2ae7f0b100f2fe86c04e,2024-04-09T19:18:08Z,-79,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:09Z,-74.6,5
A01,2a5c888ebd93f56af4c72c3164563073f94c3e9ae07926bf148348c680e0311c,2024-04-09T19:18:09Z,-79,1
A01,9868049ca8d0ee1b50d336d15ae3cffc77a2d297085ef4f7c7e3693b4da3cead,2024-04-09T19:18:09Z,-73,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:10Z,-74.7142857142857,7
A01,4faf46ef408902770c1b58bc7c0edc8d20d920e97738fbbaca004ca082322d23,2024-04-09T19:18:10Z,-79,2
A01,836ebc4a07d7ac0587750a74327f931dd16d4699242fe2b4adf02d80f45d2567,2024-04-09T19:18:10Z,-77,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:11Z,-72,4
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:12Z,-70.3333333333333,3
A01,2f2be7f752a5d72d317b60bf1b5d1af62142afb6cc0521d2df74e9f402126a0a,2024-04-09T19:18:12Z,-71,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:13Z,-68,2
A01,4c7fdf3bde28620de109b34b27d215a959a20c76a2733927b49abff10defcadc,2024-04-09T19:18:13Z,-72,2
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:13Z,-68,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:14Z,-68.3333333333333,6
A01,a3562ab4c2689059cd8885bd6c1a3257877843b5ff42a06c585b9cd7e089027b,2024-04-09T19:18:14Z,-79,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:14Z,-79,1
A01,836ebc4a07d7ac0587750a74327f931dd16d4699242fe2b4adf02d80f45d2567,2024-04-09T19:18:14Z,-57,1
A01,01f37d672ab24e5b1efc9eb702b837b79ed01b5e16a8b956a258f48371d51cf6,2024-04-09T19:18:15Z,-73,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:16Z,-69,1
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:16Z,-69,1
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:16Z,-73,3
A01,2f6b15841505a07537c49abc0fa6bbbaf1e79700236297d0ca4b1e01f9449083,2024-04-09T19:18:16Z,-65.6666666666667,3
A01,836ebc4a07d7ac0587750a74327f931dd16d4699242fe2b4adf02d80f45d2567,2024-04-09T19:18:16Z,-71,1
A01,3bf86c691e9284999030c6b0a44e48ac69ba3efe648ee7007e15f92b95c236ad,2024-04-09T19:18:17Z,-67,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:17Z,-73,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:17Z,-77,2
A01,b7dde579aa64fc74b320c987678717013f76a6467e448f9ac9595b8df81f3c10,2024-04-09T19:18:18Z,-77,2
A01,3bf86c691e9284999030c6b0a44e48ac69ba3efe648ee7007e15f92b95c236ad,2024-04-09T19:18:18Z,-79,1
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:18Z,-77,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:18Z,-73.6666666666667,3
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:19Z,-71,1
A01,b9daa40cfcf992826f635e2d0e5aa565ebe6ac2e0eb9fe0770311628bfd58347,2024-04-09T19:18:19Z,-67,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:20Z,-63,1
A01,b9daa40cfcf992826f635e2d0e5aa565ebe6ac2e0eb9fe0770311628bfd58347,2024-04-09T19:18:20Z,-71,1
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:20Z,-65,1
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:20Z,-75.8571428571429,7
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:20Z,-75,1
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:21Z,-67,9
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:21Z,-65.4,5
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:21Z,-76,2
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:21Z,-75.5,16
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:22Z,-77.6666666666667,6
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:22Z,-61.8,5
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:22Z,-70.6923076923077,13
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:22Z,-53,2
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:23Z,-58.3333333333333,6
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:23Z,-76.0967741935484,31
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:23Z,-61.8,5
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:23Z,-77,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:24Z,-57.2857142857143,7
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:24Z,-76.5,4
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:24Z,-50.5,4
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:25Z,-73,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:25Z,-57,6
A01,d8dd6ff0ea18d82eed0d3ff2d44462933e4d7dbc7fc696b673c17e852ca118d4,2024-04-09T19:18:25Z,-75,1
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:25Z,-57,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:26Z,-52.3333333333333,6
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:26Z,-71,1
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:26Z,-77,1
A01,3a99c3efd90da18310d9ea3f9168934ed8fa97e633dcc3ac986f8f351c0a5587,2024-04-09T19:18:26Z,-51,1
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:26Z,-76,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:27Z,-54.6,5
A01,0360295947e96968e24b720e4f6b2c4d96b695c02eafefc0f3d4cff4b42ef33d,2024-04-09T19:18:27Z,-79,2
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:27Z,-75,1
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:28Z,-73,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:28Z,-74,2
A01,2f6b15841505a07537c49abc0fa6bbbaf1e79700236297d0ca4b1e01f9449083,2024-04-09T19:18:28Z,-59,2
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:28Z,-60.6666666666667,6
A01,83ddada946aebb02d0d2f6cd53335e273a3d22d94897c2a1b845c130e367fd27,2024-04-09T19:18:29Z,-31,1
A01,bcd5a265a94e0f5d2617f0cf2264be00c9c912018a8559a73fa9c39329a83f54,2024-04-09T19:18:29Z,-75,4
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:29Z,-57.6666666666667,3
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:29Z,-59,1
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:30Z,-79,1
A01,792e37b0b55d7eef21a0b53c62c61d7ea57ba9c113ab7ed520144769beb70318,2024-04-09T19:18:30Z,-73,1
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:30Z,-60.6666666666667,6
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:30Z,-77,1
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:31Z,-78,2
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:31Z,-72,4
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:31Z,-59.6666666666667,6
A01,ff:ff:ff:ff:ff:ff,2024-04-09T19:18:31Z,-79,3
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:31Z,-77.4,5
A01,ae3d8b443d0acc1f0544c3eb043ad8df6499af41d57a05130e3e3e97221e1878,2024-04-09T19:18:31Z,-77,1
A01,bab919e993364702c0bb69cf0d5543e32f01e6bf3124498d267ebb10a901941f,2024-04-09T19:18:31Z,-75,1
A01,f773bcd074613d7efb5bcdb2209fc52a194a535e32b64d03c2ad7d270342e496,2024-04-09T19:18:31Z,-75,1
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:32Z,-74.5,4
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:32Z,-72.3333333333333,3
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:32Z,-57,1
A01,f773bcd074613d7efb5bcdb2209fc52a194a535e32b64d03c2ad7d270342e496,2024-04-09T19:18:32Z,-79,1
A01,36846ea72441b3816299fb0b38b93792c43ef906898d2febfdf678d1e6cffd7e,2024-04-09T19:18:32Z,-71,1
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:32Z,-77,1
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:32Z,-55,2
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:33Z,-76.7142857142857,7
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:33Z,-73.3333333333333,6
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:33Z,-61,3
A01,0360295947e96968e24b720e4f6b2c4d96b695c02eafefc0f3d4cff4b42ef33d,2024-04-09T19:18:33Z,-72.2,10
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:34Z,-57,2
A01,ff:ff:ff:ff:ff:ff,2024-04-09T19:18:34Z,-68,2
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:34Z,-70.5,8
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:34Z,-74.7142857142857,14
A01,4231b032c132f88544dd3911db51c02ec1c5b69384263fbac31877f2ae76e76f,2024-04-09T19:18:34Z,-65.2857142857143,7
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:34Z,-61,4
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:35Z,-74.8461538461539,13
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:35Z,-50,2
A01,ff:ff:ff:ff:ff:ff,2024-04-09T19:18:35Z,-67,1
A01,1d6a2271f010f881d15e1049b3163a685809966d81b9189af226e6b45dcc5b04,2024-04-09T19:18:35Z,-77,1
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:35Z,-57,4
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:35Z,-73,2
A01,51a7c2e21e4598a928f0354120a7c5eabb9ff1a57d41423673852487cae5dd31,2024-04-09T19:18:35Z,-77,1
A01,c3a79d2d13e3e7f01b33b73dbcab2da72c57a79557581f38821bab3d4046a8ec,2024-04-09T19:18:35Z,-77,1
A01,2a85bd19b954b096a598f3641dafff1a5bf892e34b12c38d3a0f3e5a0569c6e1,2024-04-09T19:18:35Z,-65,1
A01,2a85bd19b954b096a598f3641dafff1a5bf892e34b12c38d3a0f3e5a0569c6e1,2024-04-09T19:18:36Z,-68.3333333333333,3
A01,0551fcdacd6503c13d4ff9cd4b5dc582248d80ed18dee49c1e292c2bef390698,2024-04-09T19:18:36Z,-78.2,5
A01,ecc8d72271c6b808784d96bed26f914ebb7a50fa2f68ce4800e20fb745a15727,2024-04-09T19:18:36Z,-79,2
A01,c9e82aa85c8c63eb0b24953e8aea03532ea1d64edc60f22d2d2472f8db4c043e,2024-04-09T19:18:36Z,-59,1
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:36Z,-67,1
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:36Z,-65,2
A01,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,2024-04-09T19:18:36Z,-67.7692307692308,13
A01,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,2024-04-09T19:18:37Z,-68.0588235294118,17
A01,e79e71f7910374339a2be9c68f9092a0feaec8850a3e3315b3fc11ac43915c69,2024-04-09T19:18:37Z,-75,2
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:37Z,-74.6,5
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:37Z,-66.6,5
A01,ecc8d72271c6b808784d96bed26f914ebb7a50fa2f68ce4800e20fb745a15727,2024-04-09T19:18:37Z,-79,1
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:37Z,-68,8
A01,dda76e387c977fdbbc65ebab3876e0f1227fb4c0e40f757cfc0870be320ac432,2024-04-09T19:18:37Z,-49.6666666666667,3
A01,ff:ff:ff:ff:ff:ff,2024-04-09T19:18:37Z,-67,1
A01,0551fcdacd6503c13d4ff9cd4b5dc582248d80ed18dee49c1e292c2bef390698,2024-04-09T19:18:37Z,-78.3333333333333,3
A01,22bfd77a8079ab42a42c3dbdea797fa7162d7729dfe454392c6c89fed5d56306,2024-04-09T19:18:38Z,-70.6666666666667,6
A01,5e8dc32b06c7bf66b44eb6426c23daa1316a6b318ed907c4b0ee94dada4b6983,2024-04-09T19:18:38Z,-68,14
A01,6c28b09d1391689984f4966315319305cfdde5b14dbd817c93c907f82497737e,2024-04-09T19:18:38Z,-75,8
A01,ac9c9ea334b0e7f8d086cc3da6f4b8b70341bad9f979374b16b800016430e78e,2024-04-09T19:18:38Z,-68.3333333333333,3
A01,20da938fcce33d666d32f0559ed54f92b94c5c74290d8ec06cc534ee9941cdbe,2024-04-09T19:18:38Z,-77,1
